([-0.6321399807929993, 0.0, 0.0, 0.8422966003417969, 0.6112046241760254, 1.2086983919143677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5684449672698975], 1.4951170682907104)
([0.0, 0.0, 0.0, -0.15917010605335236, 0.0, 0.0, 0.3216010630130768, 0.0, -0.510504424571991, 0.0, 0.0, 0.0, 1.6368639469146729, -0.6620413661003113], 0.368798166513443)
([0.0, 0.0, 0.5950916409492493, 0.8832920789718628, 0.0, 0.20799925923347473, -1.1236766576766968, -0.6206451654434204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 0.9023167490959167)
([0.0, 0.0, 0.0, 0.014889363199472427, 0.4265684485435486, 0.0, 0.0, -1.9164717197418213, -0.23658408224582672, 0.02513708733022213, 0.0, 0.0, 0.0, 0.0], -0.32803070545196533)
([0.03518224507570267, 0.0, 0.0, 0.0, -0.7797841429710388, -0.5676659345626831, -0.8040821552276611, 0.0, 0.0, 0.0, 0.0, -0.3975573480129242, 0.0, 0.0], 0.008779340423643589)
([0.0, 0.0, -2.1736855506896973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08865457028150558, 0.0, 2.3895139694213867, -0.053543366491794586, 0.0, -0.32059675455093384], -1.2261929512023926)
([0.0, 0.14370417594909668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.199165478348732, -0.12238593399524689, 0.0, 0.0, 0.0, 1.5091066360473633, 0.6125625371932983], -0.01730365678668022)
([0.0, 0.0, -0.6482695937156677, 0.0, 0.0, 0.0, -0.4232129454612732, 0.0, 0.36247536540031433, 0.0, 0.0, 0.0, -1.258784294128418, -2.2788944244384766], -1.4763001203536987)
([-1.0222846269607544, 0.07370083034038544, 0.0, 0.10513001680374146, 0.0, 0.0, 0.0, 0.7846592664718628, 0.0, 0.45041587948799133, 0.0, 0.0, 0.0, 0.0], 2.181068181991577)
([-1.4090193510055542, 0.22591321170330048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36981678009033203, 0.0, 0.0, 1.1207184791564941, 1.407070279121399], -0.03428497537970543)
([0.0, -1.4624698162078857, -0.27530866861343384, 1.6768709421157837, 0.008078006096184254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.378724604845047, 0.0], 1.1960912942886353)
([0.0, 0.0, 0.0, 0.0, 1.7111918926239014, 0.0, 0.0, -2.1360669136047363, -0.17236420512199402, -2.493422508239746, 0.0, 0.0, 0.057437021285295486, 0.0], -0.010856944136321545)
([0.2258988469839096, -0.9947976469993591, 0.0, 0.0, 0.6554524302482605, -1.3620070219039917, 0.06873583793640137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], -1.0947932004928589)
([-0.08650736510753632, 0.0, -0.7688013315200806, 0.0, 1.2841541767120361, 1.3693896532058716, 0.0, 0.0, 0.0, 0.0, 0.11961524188518524, 0.0, 0.0, 0.0], -0.2370871603488922)
([0.0, -0.5529249906539917, 0.0, 0.0, 0.0, -0.521523654460907, 0.0, 0.0, -0.30235806107521057, 0.0, 0.0, 0.0, -2.7208456993103027, 0.04230763390660286], -0.2963853180408478)
([-1.5391288995742798, 0.0, 0.0, 0.0, -1.1837412118911743, 0.03257991746068001, 0.0, 0.0, 0.0, 0.21062856912612915, 0.0, 1.1318905353546143, 0.0, 0.0], 0.4533959627151489)
([0.0, 0.0, -0.21848011016845703, 0.0, 0.0, 1.3767694234848022, 0.21162302792072296, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15846937894821167, -2.585179328918457], 0.25755539536476135)
([0.20155005156993866, 0.0, -0.465514600276947, -0.2974889874458313, 0.0, 1.1432846784591675, 0.0, 0.2503650486469269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], -0.782686710357666)
([0.0, 0.11017203330993652, 0.0, 0.4330804944038391, 0.0, 0.0, -1.968008279800415, 0.0, 0.0, 0.0, 0.0, -0.4167802333831787, 0.0, 1.870774269104004], 2.060683012008667)
([0.0, 0.0, 0.0, 0.8278715014457703, -0.8206862211227417, 0.0, 0.0, 0.0, 0.0, 0.2895119786262512, 0.0, 0.08438056707382202, 0.0, -0.04134155437350273], -0.9683074951171875)
([0.49233219027519226, 0.0, 0.0, 0.0, 0.0, -0.11357450485229492, 0.0, -2.142833948135376, 0.0, -2.5742366313934326, 0.0, 0.0, -0.01833481155335903, 0.0], -0.7008834481239319)
([0.2669754922389984, 0.0, 0.2772871255874634, 0.0, 0.0, 0.0, 0.2891688346862793, -1.0510677099227905, 1.2348885536193848, 0.0, 0.0, 0.0, 0.0, 0.0], -1.7251006364822388)
([0.0, -1.5627950429916382, 0.0, 0.0, 0.0, 0.0, 0.5120261907577515, 0.0, 0.0, 0.0, -0.12783783674240112, -0.017159976065158844, 0.0, 1.1029971837997437], 2.3044772148132324)
([0.0, 0.9880110025405884, 0.0, -1.3285064697265625, 0.8015043139457703, 0.5114918351173401, 0.0, -0.795271098613739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 0.3633859157562256)
([0.0, 0.28909721970558167, 0.0, -0.43405625224113464, 1.9650434255599976, 0.0, 0.8661767244338989, 0.0, -1.3717173337936401, 0.0, 0.0, 0.0, 0.0, 0.0], -0.4324112832546234)
([2.347930908203125, -0.07421468198299408, 0.0, 0.0, 0.0, 0.0, 0.2639922499656677, 0.0, 0.0, 0.0, 0.0, -0.17231681942939758, -1.75477135181427, 0.0], 1.3617686033248901)
([0.0, 0.0, -0.7039281129837036, 0.0, -1.1871944665908813, 0.0, 0.0, 0.0, 0.33614975214004517, 1.5900239944458008, 0.0, 0.0, 0.0, -1.5982611179351807], -0.07527031004428864)
([0.7319586873054504, 0.0, 0.0, 0.0, -0.3794260025024414, -2.1422126293182373, -0.0802825316786766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2089530229568481], -3.141925811767578)
([0.0, -0.2033594250679016, 0.0, 0.23675388097763062, -0.9494349956512451, 1.11807382106781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8042117953300476], -0.3469896912574768)
([0.0, 0.0, 0.0, -1.7882909774780273, 0.576666533946991, 0.5889849662780762, 0.0, 0.0, 0.3503342866897583, 0.0, 0.0, 0.0, 0.0, 0.6987119913101196], 1.2210010290145874)
([-1.4075300693511963, 0.0, 0.0, 0.0, 0.0, -1.2609071731567383, 0.0, 0.0, -1.031896948814392, 0.0, -0.18299610912799835, 0.0, 0.0, -0.24030610918998718], -0.0346626453101635)
([-1.258265733718872, -0.35140547156333923, 0.0, -1.5223809480667114, 0.0, -1.0926024913787842, 0.0, 0.0, 1.2764184474945068, 0.0, 0.0, 0.0, 0.0, 0.0], -1.6595864295959473)
([1.051737904548645, 1.6321382522583008, 0.0, 0.0, 0.0, -0.10949579626321793, 0.0, 0.146005317568779, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5984902381896973], -0.31974923610687256)
([-0.49598148465156555, 0.21492590010166168, -1.728110671043396, -0.7681381702423096, 0.0, 0.0, 0.0, 2.434823989868164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 0.7244668006896973)
